Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
5/1/2000,0.061621116,-0.037426387,0.043092144,-0.130330305,0.006635724,0.037740309,0.037740309,0.048790145,0.00264899,0,0.010929014,0.002773889,0.067931299,-0.016107749,-0.03352273,45.63163157,-9.902431,3.494976,4.99464649,64.16332021,-86.23485069,62.5673509,59.05573239,51.52041283,20.34362495,0.781609207,0.218390793,0.121013438,2
5/4/2000,-0.127290199,0.061621116,-0.037426387,0.043092144,0.029675808,-0.093447694,-0.062343109,-0.062343109,-0.051293273,0.006635724,0,0.010929014,0.002773889,-0.006042314,-0.016107749,40.6920295,-12.232414,6.771515,5.12156567,62.81470329,-131.0593309,61.4788116,57.69449488,50.33535184,20.93360509,0.989898944,0.010101056,0.099357074,2
5/5/2000,0.041364793,-0.127290199,0.061621116,-0.037426387,0.029327555,0.041303766,-0.081819736,-0.050715151,-0.050715151,0.029675808,0.006635724,0,0.010929014,0,-0.006042314,42.76773997,-15.654583,2.111545,4.906564193,61.0436493,-109.21157,60.32110075,56.63109291,49.31081122,21.35253241,0.878431413,0.121568587,0.114379501,0
5/9/2000,-0.110034509,0.041364793,-0.127290199,0.061621116,0.00624027,-0.044113658,-0.032137447,-0.155260949,-0.124156364,0.029327555,0.029675808,0.006635724,0,-0.03990946,0,38.98893488,-12.159603,5.606521,4.956561108,59.48512178,-135.6000936,59.3126548,55.17866703,48.00457657,22.25786855,0.983388747,0.016611253,0.085679297,1
5/15/2000,0.102772333,-0.110034509,0.041364793,-0.127290199,0.015953888,0.084007413,0.033653485,0.045629696,-0.077493806,0.00624027,0.029327555,0.029675808,0.006635724,-0.023669784,-0.03990946,43.95174178,-10.63055,5.533711,4.9977861,57.41612453,-86.61840336,58.2241155,54.28689343,47.10575817,22.2652172,0.76079739,0.23920261,0.097302642,3
5/19/2000,-0.166126871,0.102772333,-0.110034509,0.041364793,0.008382279,-0.13269636,-0.064642835,-0.114996763,-0.103020551,0.015953888,0.00624027,0.029327555,0.029675808,-0.032509255,-0.023669784,38.64625266,-10.703365,8.082131,5.21809645,55.6367869,-142.3559787,56.9207807,52.77067024,45.89517199,23.06829328,0.982352979,0.017647021,0.088791581,3
5/30/2000,0.245945288,-0.166126871,0.102772333,-0.110034509,0.030056907,0.223816725,0.082738087,0.150791612,0.100437684,0.008382279,0.015953888,0.00624027,0.029327555,0,-0.032509255,48.89602892,-4.29591,11.795544,5.687914132,54.099316,-28.15396558,56.13077045,52.50195932,45.76254697,21.97186465,0.377777734,0.622222266,0.169990581,5
5/31/2000,-0.012187016,0.245945288,-0.166126871,0.102772333,0.020202744,0.039434088,0.233193905,0.092115267,0.160168792,0.030056907,0.008382279,0.015953888,0.00624027,-0.008196749,0,48.41214654,2.184361,1.529053,5.390852623,41.866901,-20.87860591,55.38444745,52.24607718,46.43298789,20.87672309,0.411111072,0.588888928,0.264587888,0
6/2/2000,0.105905343,-0.012187016,0.245945288,-0.166126871,0.039317086,0.12155522,0.140786564,0.334546381,0.193467743,0.020202744,0.030056907,0.008382279,0.015953888,-0.00754724,-0.008196749,52.97801387,5.897774,6.989952,5.505074007,41.866901,55.80456556,54.93301335,52.62990057,48.16504048,19.74685037,0.05490191,0.94509809,0.473782155,1
6/6/2000,-0.043839204,0.105905343,-0.012187016,0.245945288,0.012674493,-0.005025136,0.077212998,0.096444341,0.290204159,0.039317086,0.020202744,0.030056907,0.008382279,-0.00511503,-0.00754724,50.90695816,5.315277,2.621231,5.299085221,42.60958336,36.89156941,54.5653128,52.81401101,50.28022611,18.567019,0.192156819,0.807843181,0.636310855,1
