Date,Open,High,Low,Close,Volume,Adjusted,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,RSI,Momentum,TR,ATR,SAR,MFI,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peak
2000-01-18,12.832308,12.953368,12.620454,12.953368,53899.0,5.175699,-0.018519045642466925,0.0,0.006904543174660735,0.002312149120307658,0.009389778221537555,-0.016222824148726483,-0.020810006580154923,-0.013921317884506752,-0.018519045642466925,0.0022962214937405578,0.0,0.004597727757960315,0.009132444982588325,-0.016647222220450637,-0.002301506264219725,-0.01614797480271601,-0.013921317884506752,-0.01153412317805721,0.0,0.42370799999999953,0.0,0.0,13.800784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2000-01-19,12.741514,12.741514,12.52966,12.680984,35107.0,5.066865,-0.021252283029587326,-0.018519045642466925,0.0,0.006904543174660735,0.0,-0.007100571942011012,-0.032713174312274995,-0.03730035674370332,-0.030411668048055222,0.009389778221537555,0.0022962214937405578,0.0,0.004597727757960315,-0.016766847724335315,-0.016647222220450637,-0.002301506264219725,-0.01614797480271601,-0.013921317884506752,0.0,-0.30264899999999884,0.0,0.0,13.7771774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2000-01-20,12.832308,13.104692,12.832308,13.013898,23336.0,5.199885,0.02591431480702619,-0.021252283029587326,-0.018519045642466925,0.0,0.02100428068934358,0.02810485263135461,0.02100428068934358,-0.00460832168092042,-0.009195504112348738,0.0,0.009389778221537555,0.0022962214937405578,0.0,0.0,-0.016766847724335315,-0.016647222220450637,-0.002301506264219725,-0.01614797480271601,0.0,-0.1210590000000007,0.0,0.0,13.727276704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-01-21,12.771779,12.771779,12.590189,12.590189,46878.0,5.030586,-0.033100003471049515,0.02591431480702619,-0.021252283029587326,-0.018519045642466925,0.0,-0.004728082103394704,0.0023724898386161346,-0.004728082103394704,-0.030340684473658678,0.02100428068934358,0.0,0.009389778221537555,0.0022962214937405578,-0.014320111368678445,0.0,-0.016766847724335315,-0.016647222220450637,-0.002301506264219725,44.23640299445686,-0.3329139999999988,0.4042521428571429,0.4042521428571429,13.67937203584,67.62563294315174,0.0,0.0,0.0,0.0,0.0,-95.23815143133157,4.761848568668415,0.0,-1.0
2000-01-24,12.46913,12.46913,12.227011,12.227011,149513.0,4.885473,-0.029270339047828286,-0.033100003471049515,0.02591431480702619,-0.021252283029587326,0.0,-0.023981981410250822,-0.02871006351364554,-0.02160949157163452,-0.02871006351364554,0.0,0.02100428068934358,0.0,0.009389778221537555,-0.019608469006255826,-0.014320111368678445,0.0,-0.016766847724335315,-0.016647222220450637,38.201603493121084,-1.573773000000001,0.4013182755102042,0.4013182755102042,13.6333835544064,60.081368244655565,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-1.0
2000-01-25,12.287541,12.46913,12.227011,12.227011,26020.0,4.885473,0.0,-0.029270339047828286,-0.033100003471049515,0.02591431480702619,0.014670167624192173,0.0,-0.023981981410250822,-0.02871006351364554,-0.02160949157163452,0.0,0.0,0.02100428068934358,0.0,-0.004938301382063788,-0.019608469006255826,-0.014320111368678445,0.0,-0.016766847724335315,38.201603493121084,-1.4527140000000003,0.38994689868804683,0.38994689868804683,13.549001201142016,56.86775827008942,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,1.587282856222805,0.0
2000-01-26,12.227011,12.317805,12.075686,12.075686,46878.0,4.82501,-0.012453511290845863,0.0,-0.029270339047828286,-0.033100003471049515,0.007398255837617343,0.0024599544555535973,-0.012210213168638446,-0.03619219457888922,-0.040920276682284026,0.014670167624192173,0.0,0.0,0.02100428068934358,-0.012453511290845863,-0.004938301382063788,-0.019608469006255826,-0.014320111368678445,0.0,35.838956117942715,-0.9987410000000008,0.37938776306747213,0.37938776306747213,13.469681789073494,46.00088636333091,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-1.0
2000-01-27,11.984892,12.105951,11.863832,11.954627,37172.0,4.77664,-0.010075609430162223,-0.012453511290845863,0.0,-0.029270339047828286,0.010050293299925416,-0.009950370928376116,-0.014888672310439936,-0.029558839934631955,-0.05354082134488284,0.007398255837617343,0.014670167624192173,0.0,0.0,-0.010152412331797906,-0.012453511290845863,-0.004938301382063788,-0.019608469006255826,-0.014320111368678445,34.02595242451032,-1.1500649999999997,0.36958285141979547,0.36958285141979547,13.358162125947615,46.29188134471539,0.0,0.0,0.0,0.0,0.0,-95.31248063968545,4.687519360314554,1.5625064534381847,-1.0
2000-01-28,11.984892,11.984892,11.561183,11.561183,29118.0,4.619432,-0.03346520644052411,-0.010075609430162223,-0.012453511290845863,0.0,0.0,0.0,-0.02000066422830163,-0.024938965610365443,-0.03960913323455745,0.010050293299925416,0.007398255837617343,0.014670167624192173,0.0,-0.03599366293323054,-0.010152412331797906,-0.012453511290845863,-0.004938301382063788,-0.019608469006255826,28.907642893387106,-1.6343040000000002,0.37344900488981014,0.37344900488981014,13.208729113352854,26.8282383057703,0.0,0.0,0.0,11.925348549509804,0.0,-100.0,0.0,1.5625064534381847,-1.0
2000-01-31,11.440124,11.561183,11.2888,11.470389,106353.0,4.583154,-0.007884348522520637,-0.03346520644052411,-0.010075609430162223,-0.012453511290845863,0.01052636859468766,-0.03599366293323054,-0.03599366293323054,-0.055994327161532194,-0.060932628543595976,0.0,0.010050293299925416,0.007398255837617343,0.014670167624192173,-0.013315741292333915,-0.03599366293323054,-0.010152412331797906,-0.012453511290845863,-0.004938301382063788,27.865928463218452,-1.7250979999999991,0.36623000454053795,0.36623000454053795,13.011023579750512,15.13343917445394,-182.626787625572,12.71881505,12.459185614285714,11.709496130882354,0.0,-91.04478568814828,8.955214311851712,4.5475778907220885,-1.0
2000-02-01,11.470389,11.500654,11.319064,11.500654,53280.0,4.595247,0.0026350581914947203,-0.007884348522520637,-0.03346520644052411,-0.010075609430162223,0.0026350581914947203,0.005277078263661609,-0.04124295326425653,-0.04124295326425653,-0.06124361749255819,0.01052636859468766,0.0,0.010050293299925416,0.007398255837617343,-0.013280461281880809,-0.013315741292333915,-0.03599366293323054,-0.010152412331797906,-0.012453511290845863,28.787146849270812,-1.4527139999999985,0.3530414327876425,0.3530414327876425,12.76991227858544,16.318532508460294,-152.59831837702467,12.66736475,12.343170276190477,11.519549425653594,0.0,-89.06250645343816,10.93749354656185,6.630902619471187,-1.0
2000-02-02,11.500654,11.500654,11.440124,11.440124,53280.0,4.571062,-0.005277078263661629,0.0026350581914947203,-0.007884348522520637,-0.03346520644052411,0.0,0.0026350581914947203,0.005277078263661609,-0.04124295326425653,-0.04124295326425653,0.0026350581914947203,0.01052636859468766,0.0,0.010050293299925416,-0.005277078263661629,-0.013280461281880809,-0.013315741292333915,-0.03599366293323054,-0.010152412331797906,28.016508112666017,-1.2408599999999996,0.3321477590170966,0.3321477590170966,12.562556559583479,25.922084119133075,-127.13309047418402,12.5901893,12.226290204761904,11.368991580228757,0.0,-92.18751936031452,7.81248063968548,9.23506283269968,0.0
2000-02-03,11.470389,11.470389,11.258535,11.319064,15488.0,4.52269,-0.010638441209713943,-0.005277078263661629,0.0026350581914947203,-0.007884348522520637,0.0,-0.0026350581914946973,0.0,0.0026420200721669223,-0.043878011455751174,0.0,0.0026350581914947203,0.01052636859468766,0.0,-0.018642337450900697,-0.005277078263661629,-0.013280461281880809,-0.013315741292333915,-0.03599366293323054,26.489169825475173,-1.6948340000000002,0.3235553476587326,0.3235553476587326,12.384230641241793,15.341266924070865,-120.37036807678052,12.499394650000001,12.105230652380953,11.25269430604575,0.0,-96.87503872062916,3.124961279370834,7.291645155206055,-1.0
2000-02-04,11.319064,11.440124,11.076945,11.440124,27259.0,4.571062,0.010638441209713913,-0.010638441209713943,-0.005277078263661629,0.0026350581914947203,0.010638441209713913,-0.0026420200721669557,-0.005277078263661629,-0.0026420200721669557,0.0,0.0,0.0,0.0026350581914947203,0.01052636859468766,-0.021622462564861864,-0.018642337450900697,-0.005277078263661629,-0.013280461281880809,-0.013315741292333915,30.565605285915467,-1.1500649999999997,0.3263856085402517,0.3263856085402517,12.204119338643105,12.116785458213116,-108.66220776461522,12.425245700000001,12.004347733333331,11.185715939297385,0.0,-82.0895308931538,17.9104691068462,9.615970341967506,-1.0
2000-02-07,11.500654,11.621713,11.319064,11.349329,137536.0,4.534783,-0.007968201816661078,0.010638441209713913,-0.010638441209713943,-0.005277078263661629,0.010471255485760413,0.02638677495913579,0.013106313677254912,0.010471255485760413,0.013106313677254912,0.010638441209713913,0.0,0.0,0.0026350581914947203,-0.0159155194733755,-0.021622462564861864,-0.018642337450900697,-0.005277078263661629,-0.013280461281880809,29.2552790545207,-0.8776820000000001,0.32469013650166234,0.32469013650166234,12.001227957687346,29.52152886401838,-89.81270327032271,12.302672949999998,11.901879476190475,11.148898573120913,0.0,-86.56716049881969,13.43283950118032,11.489423295799119,1.0
2000-02-08,11.621713,11.682243,11.500654,11.530919,25814.0,4.607341,0.015873412984682797,-0.007968201816661078,0.010638441209713913,-0.010638441209713943,0.005194837831270969,0.015666093317031282,0.03158161279040663,0.01830115150852583,0.015666093317031282,0.010471255485760413,0.010638441209713913,0.0,0.0,-0.01047125548576032,-0.0159155194733755,-0.021622462564861864,-0.018642337450900697,-0.005277078263661629,35.23525924385726,-0.6960919999999984,0.3252775553229722,0.3252775553229722,11.834857025303624,33.650378571155926,-68.0712790235881,12.19523265,11.8283791,11.16327690114379,0.0,-77.61190128748801,22.388098712511994,17.910469106846172,1.0
2000-02-09,11.16774,11.16774,11.016416,11.016416,49149.0,4.401763,-0.04564551225498004,0.015873412984682797,-0.007968201816661078,0.010638441209713913,0.0,-0.039845893856447386,-0.029374638370687038,-0.013459118897311498,-0.026739580179192368,0.005194837831270969,0.010471255485760413,0.010638441209713913,0.0,-0.013642740979932838,-0.01047125548576032,-0.0159155194733755,-0.021622462564861864,-0.018642337450900697,28.01071350260942,-1.0592699999999997,0.3387936585141885,0.3387936585141885,11.698432860748971,29.140077131862085,-110.07500141878799,12.0923321,11.716110847619047,11.148826996078432,0.0,-100.0,0.0,11.940312737897438,-1.0
2000-02-10,10.834826,10.834826,10.713767,10.804562,22510.0,4.317115,-0.019418071618101787,-0.04564551225498004,0.015873412984682797,-0.007968201816661078,0.0,-0.03026368915518388,-0.07010958301163128,-0.05963832752587102,-0.04372280805249544,0.0,0.005194837831270969,0.010471255485760413,0.010638441209713913,-0.011236025815837821,-0.013642740979932838,-0.01047125548576032,-0.0159155194733755,-0.021622462564861864,25.67619569413992,-1.1500649999999997,0.3362118971917464,0.3362118971917464,11.562029488599176,30.390212708573216,-126.78674741100053,11.9773256,11.593466076190479,11.083446074673205,36.090690199166794,-94.8275655804526,5.17243441954741,9.186844377353136,-1.0
2000-02-11,10.532178,10.713767,10.532178,10.622972,51628.0,4.244557,-0.01694962634455141,-0.019418071618101787,-0.04564551225498004,0.015873412984682797,0.017094407610927505,-0.011236025815837821,-0.04149971497102166,-0.08134560882746908,-0.0708743533417088,0.0,0.0,0.005194837831270969,0.010471255485760413,0.0,-0.011236025815837821,-0.013642740979932838,-0.01047125548576032,-0.0159155194733755,23.84196087110999,-0.938210999999999,0.3316527616780503,0.3316527616780503,11.392376990879342,36.10159651536482,-131.23863782275146,11.84869985,11.46448001904762,10.96488641421569,37.4026853628538,-95.3125322671909,4.68746773280911,3.2866340507855067,-1.0
2000-02-14,10.320323,10.622972,10.320323,10.501913,59681.0,4.196186,-0.011461394959137427,-0.01694962634455141,-0.019418071618101787,-0.04564551225498004,0.028903767990893597,0.008583683639363161,-0.01974674978740205,-0.050010438942586034,-0.08985633279903339,0.017094407610927505,0.0,0.0,0.005194837831270969,0.0,0.0,-0.011236025815837821,-0.013642740979932838,-0.01047125548576032,22.678814314601567,-0.9684760000000008,0.32958106441533247,0.32958106441533247,11.220337192703473,33.08994787720795,-137.07529968613943,11.71402115,11.336214604761905,10.805802970261439,38.8563388400786,-90.90905449961501,9.090945500384981,6.3169492175805,-1.0
2000-02-15,10.713767,10.865091,10.622972,10.744032,103875.0,4.292929,0.022793006578054675,-0.011461394959137427,-0.01694962634455141,-0.019418071618101787,0.014025439215335356,0.05143993117779304,0.031119846826262725,0.0027894133994975597,-0.027474275755686423,0.028903767990893597,0.017094407610927505,0.0,0.0,-0.008510723971564275,0.0,0.0,-0.011236025815837821,-0.013642740979932838,30.030971524472434,-0.7566220000000001,0.33198084552852297,0.33198084552852297,11.040334354162779,44.715971533687224,-101.70582063613566,11.60355435,11.243834685714287,10.678010543137257,39.28474643351435,-76.27114942194002,23.728850578059976,12.50242127041802,1.0
2000-02-16,10.532178,10.653237,10.441383,10.653237,35107.0,4.25665,-0.008486647987164907,0.022793006578054675,-0.011461394959137427,-0.01694962634455141,0.011428647271115519,-0.005665760339811902,0.03174873162264591,0.011428647271115519,-0.01690178615564977,0.014025439215335356,0.028903767990893597,0.017094407610927505,0.0,-0.008658097419455701,-0.008510723971564275,0.0,0.0,-0.011236025815837821,28.920420227137072,-0.7868870000000001,0.3298857137050571,0.3298857137050571,10.896332083330224,45.128855544438856,-113.39199291391739,11.502167,11.153328271428572,10.576242394934642,39.92659157369518,-79.99998798487773,20.000012015122266,17.606602697855738,-1.0
2000-02-17,10.501913,10.592707,10.411118,10.592707,122254.0,4.232464,-0.005698044179391493,-0.008486647987164907,0.022793006578054675,-0.011461394959137427,0.008608314411498303,0.005730603091723956,-0.011363804519203494,0.026050687443254214,0.005730603091723956,0.011428647271115519,0.014025439215335356,0.028903767990893597,0.017094407610927505,-0.008683157450828004,-0.008658097419455701,-0.008510723971564275,0.0,0.0,28.17244501456483,-0.7263569999999984,0.3236166627261245,0.3236166627261245,10.78113026666418,40.33750726060576,-113.3274106776538,11.38110745,11.066713033333333,10.499170722630723,40.56322698014617,-79.99999999999994,20.000000000000053,21.242954197727432,-1.0
2000-02-18,10.290059,10.350588,10.108469,10.199264,59475.0,4.075259,-0.03785018463244859,-0.005698044179391493,-0.008486647987164907,0.022793006578054675,0.005865046140282784,-0.01451410135313539,-0.017391812672909637,-0.03448622028383716,0.002928271678620634,0.008608314411498303,0.011428647271115519,0.014025439215335356,0.028903767990893597,-0.017804696210061526,-0.008683157450828004,-0.008658097419455701,-0.008510723971564275,0.0,23.853896779715754,-1.2408600000000014,0.33508961538854426,0.33508961538854426,10.688968813331345,43.293359247361884,-136.2511579031862,11.261561200000001,10.954156514285714,10.396692872549023,41.54136400692931,-94.23074723562596,5.769252764374043,15.256421593165456,-1.0
2000-02-22,10.229529,10.501913,10.229529,10.471648,239758.0,4.184093,0.026355853773227543,-0.03785018463244859,-0.005698044179391493,-0.008486647987164907,0.026278893197104188,0.020379147493418178,0.0,-0.00287771131977421,-0.019972118930701662,0.005865046140282784,0.008608314411498303,0.011428647271115519,0.014025439215335356,0.0,-0.017804696210061526,-0.008683157450828004,-0.008658097419455701,-0.008510723971564275,31.663846180208935,-0.877680999999999,0.3327724285750769,0.3327724285750769,10.572868850665076,56.38328040633566,-100.19152446283519,11.17379305,10.878926685714287,10.326626167238564,41.85525083668762,-76.9230524840288,23.076947515971195,16.282066760115097,1.0
2000-02-23,10.04794,10.108469,9.92688,9.98741,198869.0,3.990609,-0.04734611480956486,0.026355853773227543,-0.03785018463244859,-0.005698044179391493,0.006005948971084397,-0.011904950506375453,-0.017804696210061526,-0.03818384370347971,-0.04106155502325396,0.026278893197104188,0.005865046140282784,0.008608314411498303,0.011428647271115519,-0.012121409080095822,0.0,-0.017804696210061526,-0.008683157450828004,-0.008658097419455701,26.466726441919377,-1.5435090000000002,0.3479149693911428,0.3479149693911428,10.47998888053206,44.98620415399554,-135.4015185959873,11.061813,10.765937823809525,10.228935391258167,42.54869953324645,-96.5517103869684,3.4482896130316067,10.764829964458947,-1.0
2000-02-24,9.98741,10.411118,9.98741,10.078204,393608.0,4.026886,0.009049772377356232,-0.04734611480956486,0.026355853773227543,-0.03785018463244859,0.04154897380645958,0.03550663522373599,0.01759573574627618,0.011695990042590063,-0.008683157450828004,0.006005948971084397,0.026278893197104188,0.005865046140282784,0.008608314411498303,0.0,-0.012121409080095822,0.0,-0.017804696210061526,-0.008683157450828004,28.825606172820343,-0.938212,0.35332875729177543,0.35332875729177543,9.92688,59.22427457483584,-105.10036703573132,10.961938900000002,10.672260776190477,10.13638515106209,42.10134625016183,-91.37933293569483,8.62066706430516,11.715301397769318,1.0
2000-02-25,10.04794,10.320323,10.04794,10.199264,248638.0,4.075259,0.01194048865898093,0.009049772377356232,-0.04734611480956486,0.026355853773227543,0.02674741964280804,0.03278975822553161,0.02674741964280804,0.008836520165348185,0.0029367744616621825,0.04154897380645958,0.006005948971084397,0.026278893197104188,0.005865046140282784,0.0,0.0,-0.012121409080095822,0.0,-0.017804696210061526,31.959729853167133,-0.6052980000000012,0.34754691748522004,0.34754691748522004,9.936564760000001,65.89311172023292,-93.27845327827832,10.874170750000001,10.599625071428571,10.074641312990192,41.685946773011835,-84.48275370963162,15.517246290368373,9.195400989235047,-1.0
2000-02-28,9.624231,9.684761,9.503172,9.654496,127210.0,3.857589,-0.05489184723824644,0.01194048865898093,0.009049772377356232,-0.04734611480956486,0.0062696383402938705,-0.036814019152052804,-0.03077168056932931,-0.036814019152052804,-0.054724918629512634,0.02674741964280804,0.04154897380645958,0.006005948971084397,0.026278893197104188,-0.012658343265193512,0.0,0.0,-0.012121409080095822,0.0,26.33905838273438,-0.9684760000000008,0.3724429948077043,0.3724429948077043,10.411118,58.387760546216576,-156.5775342146502,10.7788364,10.483465571428573,9.96180570604575,42.09140019802959,-93.05557276472402,6.94442723527598,10.360780196649838,-1.0
2000-02-29,9.654496,9.684761,9.533437,9.684761,226541.0,3.869682,0.003129905632579821,-0.05489184723824644,0.01194048865898093,0.009049772377356232,0.003129905632579821,0.0062696383402938705,-0.036814019152052804,-0.03077168056932931,-0.036814019152052804,0.0062696383402938705,0.02674741964280804,0.04154897380645958,0.006005948971084397,-0.012618410361353787,-0.012658343265193512,0.0,0.0,-0.012121409080095822,27.106049548331768,-0.8171520000000001,0.35664878089286833,0.35664878089286833,10.39295908,62.35391989083475,-138.34965229233688,10.689555000000002,10.379267914285716,9.839430752124183,42.46789266411749,-89.0909232906075,10.909076709392501,11.12358341167895,0.0
2000-03-01,9.563702,9.624231,9.533437,9.624231,70213.0,3.845498,-0.006269638340293917,0.003129905632579821,-0.05489184723824644,0.01194048865898093,0.0063090902785296376,-0.003139732707714097,0.0,-0.043083657492346675,-0.03704131890962328,0.003129905632579821,0.0062696383402938705,0.02674741964280804,0.04154897380645958,-0.003169587375110133,-0.012618410361353787,-0.012658343265193512,0.0,0.0,26.51148122536779,-1.1198010000000007,0.3419827251148063,0.3419827251148063,10.3751633384,61.94743051494788,-131.12463305216548,10.595733849999998,10.277808485714289,9.714825485294117,42.81749281119912,-91.11114537648709,8.8888546235129,8.914119522727127,-1.0
2000-03-02,9.745291,9.86635,9.684761,9.805821,61333.0,3.918053,0.018692208054220238,-0.006269638340293917,0.003129905632579821,-0.05489184723824644,0.01234578357116946,0.031155086952709417,0.021706263966465775,0.0248459966741798,-0.01823766081816688,0.0063090902785296376,0.003129905632579821,0.0062696383402938705,0.02674741964280804,-0.006230574762716612,-0.003169587375110133,-0.012618410361353787,-0.012658343265193512,0.0,31.37472014710272,-0.8474160000000008,0.3348496018923202,0.3348496018923202,10.357723511632,63.81766714341478,-96.64292074749777,10.5140187,10.20257869047619,9.631342449754904,42.21574481049471,-77.77775330250914,22.22224669749086,14.006726010132086,1.0
2000-03-03,9.745291,9.805821,9.624231,9.775556,30357.0,3.905962,-0.0030912048830767412,0.018692208054220238,-0.006269638340293917,0.003129905632579821,0.006191994951209885,0.006191994951209885,0.02500129833274985,0.015552475346506282,0.018692208054220238,0.01234578357116946,0.0063090902785296376,0.003129905632579821,0.0062696383402938705,-0.012500213103010437,-0.006230574762716612,-0.003169587375110133,-0.012618410361353787,-0.012658343265193512,31.00642898548307,-0.8171510000000008,0.3239024874714402,0.3239024874714402,10.34063248139936,64.62470108332204,-93.71779556821733,10.4368433,10.132248909523808,9.587752711928106,41.76544820504257,-79.9999853148388,20.0000146851612,17.037038668721653,-1.0
2000-03-06,9.382112,9.382112,9.079463,9.079463,101190.0,3.627827,-0.07386993415408875,-0.0030912048830767412,0.018692208054220238,-0.006269638340293917,0.0,-0.03797929639294245,-0.03797929639294245,-0.019169993011402365,-0.02861881599764609,0.006191994951209885,0.01234578357116946,0.0063090902785296376,0.003129905632579821,-0.03278984769301327,-0.012500213103010437,-0.006230574762716612,-0.003169587375110133,-0.012618410361353787,24.021987987494242,-1.119800999999999,0.350487524080623,0.350487524080623,10.323883271771374,63.65897033929796,-150.04999261047706,10.31881025,10.002974595238097,9.486978583823529,42.186117663209075,-100.00000000000001,0.0,14.074087127550689,-1.0
2000-03-07,9.503172,9.654496,9.472907,9.624231,24575.0,3.845498,0.05826893098294521,-0.07386993415408875,-0.0030912048830767412,0.018692208054220238,0.015798075972907576,0.02861881599764599,-0.009360480395296442,-0.009360480395296442,0.009448822986243633,0.0,0.006191994951209885,0.01234578357116946,0.0063090902785296376,-0.0031898081433873434,-0.03278984769301327,-0.012500213103010437,-0.006230574762716612,-0.003169587375110133,36.14484237483749,-0.8474170000000001,0.3665264866462928,0.3665264866462928,10.27410646090052,62.01144520257415,-89.59436060231326,10.232555350000002,9.936824190476191,9.423041525816995,41.62959303580436,-65.3846104968058,34.615389503194194,18.2051347294518,1.0
2000-03-08,9.563702,9.715026,9.503172,9.624231,58855.0,3.845498,0.0,0.05826893098294521,-0.07386993415408875,-0.0030912048830767412,0.015698868500067072,0.022048121486730975,0.03486886151146947,-0.0031104348814730044,-0.0031104348814730044,0.015798075972907576,0.0,0.006191994951209885,0.01234578357116946,-0.006349252986663945,-0.0031898081433873434,-0.03278984769301327,-0.012500213103010437,-0.006230574762716612,36.14484237483749,-0.3631790000000006,0.3554784518858433,0.3554784518858433,10.226320722464498,64.2816733634634,-77.81862006572057,10.13722095,9.878888538095238,9.391332569852942,40.91084837881033,-63.99998942668867,36.000010573311336,23.53846669216851,1.0
