Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,trough
4/3/2000,0.056188599,0.042322575,-0.019155515,0.005595986,0.030352932,0.062753174,0.088324329,0.089451089,0.098511174,0.014169174,0.007851975,0.017877571,0.01355953,-0.001063264,-0.007713537,66.33342115,4.75,3.3125,2.151847252,54.3125,111.9248139,55.321875,56.75714286,57.48018128,31.20414481,0,1,0.58030141,0
4/4/2000,0.012295237,0.056188599,0.042322575,-0.019155515,0.021116923,0.065799681,0.098199923,0.123771078,0.124897838,0.030352932,0.014169174,0.007851975,0.017877571,-0.014329826,-0.001063264,67.67446975,2.375,2.1875,2.154393877,54.3125,146.8889968,56.05,57.33363095,57.93991883,32.68318958,0.169117647,0.830882353,0.68038527,0
4/5/2000,0.007103023,0.012295237,0.056188599,0.042322575,0.042907501,0.016129382,0.060812139,0.093212382,0.118783536,0.021116923,0.030352932,0.014169174,0.007851975,0,-0.014329826,68.4636185,3.4375,2.625,2.1880086,54.6525,138.8726175,56.69375,57.88244048,58.72927489,33.60114131,0.117647059,0.882352941,0.802593249,0
4/6/2000,-0.061509745,0.007103023,0.012295237,0.056188599,0.010649728,-0.014721612,-0.041499731,0.003183027,0.035583269,0.042907501,0.021116923,0.030352932,0.014169174,-0.019460074,0,56.04463822,0.3125,4.5625,2.357615128,54.9789,37.90692403,57.084375,58.01875,59.23578193,33.03354834,0.551470588,0.448529412,0.818143307,0
4/7/2000,-0.006472515,-0.061509745,0.007103023,0.012295237,0.010834342,-0.006444705,-0.031816045,-0.058594164,-0.013911407,0.010649728,0.042907501,0.021116923,0.030352932,-0.004366819,-0.019460074,54.95294409,0,1,2.260642619,55.292244,12.6984127,57.396875,58.08214286,59.4255303,32.44406272,0.595588235,0.404411765,0.734477124,1
4/10/2000,0.042379223,-0.006472515,-0.061509745,0.007103023,0.038809275,0.057158414,0.039879366,0.014508026,-0.012270093,0.010834342,0.010649728,0.042907501,0.021116923,0,-0.004366819,60.47981475,3.6875,3,2.313453861,55.59305424,91.29145083,57.79375,58.35386905,59.67249729,32.65688719,0.301470588,0.698529412,0.605392157,0
4/11/2000,0.032655963,0.042379223,-0.006472515,-0.061509745,0.024366688,0.064204241,0.082553379,0.065274332,0.039902992,0.038809275,0.010834342,0.010649728,0.042907501,0,0,64.25786751,6.5625,2.0625,2.295528585,55.88183207,159.0226407,58.2625,58.77827381,60.18558983,33.22203463,0.066176471,0.933823529,0.591503268,0
4/12/2000,-0.009077218,0.032655963,0.042379223,-0.006472515,0.011049836,0.028370697,0.06820825,0.086557389,0.069278341,0.024366688,0.038809275,0.010834342,0.010649728,-0.006079046,0,62.44962734,5.6875,1.0625,2.207455115,56.15905879,140.4862515,58.446875,59.10446429,60.82551677,33.80430658,0.132352941,0.867647059,0.676470588,0
4/13/2000,-0.014285957,-0.009077218,0.032655963,0.042379223,0.021594669,-0.007095823,0.010225038,0.050062591,0.06841173,0.011049836,0.024366688,0.038809275,0.010834342,0,-0.006079046,59.63821436,5.875,1.5625,2.161386892,56.42519644,85.10477057,58.525,59.3297619,61.35048701,33.59509251,0.235294118,0.764705882,0.789215686,0
4/14/2000,-0.064744092,-0.014285957,-0.009077218,0.032655963,0.00851069,-0.018888285,-0.047578777,-0.030257916,0.009579637,0.021594669,0.011049836,0.024366688,0.038809275,-0.034786116,0,49.23722118,-0.3125,4.3125,2.315037828,56.5,-37.31097005,58.55,59.18452381,61.23149621,31.77305224,0.683823529,0.316176471,0.779411765,1
4/17/2000,0.011989244,-0.064744092,-0.014285957,-0.009077218,0.017391743,-0.008583744,-0.035982718,-0.06467321,-0.047352349,0.00851069,0.021594669,0.011049836,0.024366688,-0.006600684,-0.034786116,50.90016563,-2.9375,1.375,2.247892269,56.5,-42.86283892,58.640625,59.10238095,60.7036553,30.0811577,0.640625,0.359375,0.661662582,0
4/18/2000,0.033034437,0.011989244,-0.064744092,-0.014285957,0.037218543,0.049207788,0.023232301,-0.004166673,-0.032857165,0.017391743,0.00851069,0.021594669,0.011049836,-0.011989244,-0.006600684,55.34035331,-1.75,2.875,2.292685679,56.625,9.88533017,58.671875,59.19613095,60.20117965,29.13102385,0.404761905,0.595238095,0.517730703,0
4/19/2000,0.007310738,0.033034437,0.011989244,-0.064744092,0.017810843,0.042424177,0.054413422,0.028437935,0.001038961,0.037218543,0.017391743,0.00851069,0.021594669,-0.00849262,-0.011989244,56.30132501,-1.75,1.5625,2.240529559,56.8725,36.72008117,58.75625,59.32857143,59.87966721,28.34797799,0.435643564,0.564356436,0.470001828,0
4/20/2000,0.008290203,0.007310738,0.033034437,0.011989244,0.003028776,0.047480538,0.072093873,0.084083117,0.058107631,0.017810843,0.037218543,0.017391743,0.00851069,-0.02042972,-0.00849262,57.42875175,2.4375,1.9375,2.21888459,57.1101,79.43183914,58.89375,59.50059524,59.84263528,28.17273321,0.356435644,0.643564356,0.51032422,0
