Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peak
1/21/2004,0.003696856,0.026267914,-0.023300532,-0.032166487,0.012588088,0.003685954,0.022322349,-0.002205119,-0.021474977,0.004789106,0,0.000367042,0.003953219,-0.007104146,-0.007040963,63.93423731,0.454347,0.617445,0.629171143,32.39749552,53.14712299,30.45230815,31.08120978,32.16955048,44.32225101,0.261745048,0.738254952,0.695568888,0
1/22/2004,0.003683239,0.003696856,0.026267914,-0.023300532,0.005479503,0.022472884,0.01357075,0.032207145,0.007679676,0.012588088,0.004789106,0,0.000367042,-0.007352962,-0.007104146,64.68039503,0.687345,0.407748,0.613355204,32.3183133,65.60860704,30.61365955,31.19887395,32.04489776,42.94877868,0.239436628,0.760563372,0.6962475,1
1/23/2004,-0.018178944,0.003683239,0.003696856,0.026267914,0.001118785,-0.01736603,-0.00037265,-0.009274784,0.009361611,0.005479503,0.012588088,0.004789106,0,-0.011634568,-0.007352962,58.31404999,-0.477648,0.827144,0.628625832,32.24229837,22.62877745,30.73365375,31.24680504,31.8862323,40.61275083,0.632432365,0.367567635,0.681077582,0
1/26/2004,-0.019660341,-0.018178944,0.003683239,0.003696856,0.003041783,-0.017313214,-0.035798029,-0.018804649,-0.027706782,0.001118785,0.005479503,0.012588088,0.004789106,-0.014962843,-0.011634568,52.4176558,-1.54944,0.978592,0.653623416,32.16932403,-23.55373229,30.8029708,31.22561335,31.63278097,37.88560439,0.840796145,0.159203855,0.599553259,0
1/27/2004,0.01816161,-0.019660341,-0.018178944,0.003683239,0.001874395,0.016616681,-0.003738316,-0.022223131,-0.005229751,0.003041783,0.001118785,0.005479503,0.012588088,-0.00791119,-0.014962843,56.7636017,-0.745596,0.594145,0.649374957,32.04746523,7.840948062,30.90840255,31.25107661,31.39485163,35.49653649,0.601991004,0.398008996,0.453166812,1
1/28/2004,-0.04016599,0.01816161,-0.019660341,-0.018178944,0.011884348,-0.015504228,-0.000761943,-0.02111694,-0.039601755,0.001874395,0.003041783,0.001118785,0.005479503,-0.012027286,-0.00791119,46.71265656,-2.190186,1.22324,0.690365318,31.93291796,-76.1293513,30.9707296,31.1499997,31.06132343,33.6981021,1,0,0.307703133,0
1/29/2004,-0.015339538,-0.04016599,0.01816161,-0.019660341,0.009848415,-0.016330046,-0.043718622,-0.028976337,-0.049331333,0.011884348,0.001874395,0.003041783,0.001118785,-0.003966746,-0.012027286,43.62298037,-2.994028,0.535898,0.679331938,31.76605212,-141.3945329,30.99868945,30.99971574,30.65512652,32.53194179,0.974264228,0.025735772,0.211748678,0
1/30/2004,0.014558588,-0.015339538,-0.04016599,0.01816161,0.009014394,0.014541456,-0.011637006,-0.039025582,-0.024283296,0.009848415,0.011884348,0.001874395,0.003041783,-0.003944805,-0.003966746,47.19162151,-1.537789,0.465998,0.664093799,31.52056661,-127.2747149,31.0313093,30.88782103,30.29198188,31.26784045,0.838234904,0.161765096,0.129828721,1
2/2/2004,-0.033362929,0.014558588,-0.015339538,-0.04016599,0.010836888,-0.013875408,-0.008348347,-0.034526808,-0.061915384,0.009014394,0.009848415,0.011884348,0.001874395,-0.001615555,-0.003944805,40.86697999,-1.794089,1.001894,0.688222385,31.29962965,-192.2142712,30.999272,30.67962024,29.87916566,30.69016943,0.993630531,0.006369469,0.08945733,0
2/3/2004,0.016423337,-0.033362929,0.014558588,-0.015339538,0.007131548,0.021952567,-0.002759729,0.002767332,-0.023411129,0.010836888,0.009014394,0.009848415,0.011884348,-0.00079555,-0.001615555,44.75854595,-2.131937,0.664046,0.6864955,31.00230221,-132.9538506,30.93286735,30.51996071,29.52322563,29.712751,0.86305752,0.13694248,0.076272028,1
2/4/2004,-0.014405939,0.016423337,-0.033362929,0.014558588,0.000397696,0,0.014821019,-0.009891277,-0.004364216,0.007131548,0.010836888,0.009014394,0.009848415,-0.016847618,-0.00079555,42.13641881,-2.667831,0.524246,0.67490625,30.74065406,-135.9799464,30.82219315,30.32668306,29.18985382,29.23938238,0.967032445,0.032967555,0.075025209,0
2/5/2004,-0.015434949,-0.014405939,0.016423337,-0.033362929,0.004775211,0.001986867,0.001589171,0.016410189,-0.008302107,0.000397696,0.007131548,0.010836888,0.009014394,-0.03325521,-0.016847618,39.50551768,-3.227028,1.095091,0.704919447,30.46876664,-134.190817,30.695209,30.1017841,28.84884855,29.25542763,0.943750412,0.056249588,0.078612908,0
2/6/2004,0.037755507,-0.015434949,-0.014405939,0.016423337,0.019101252,0.011895509,0.009107165,0.008709469,0.023530488,0.004775211,0.000397696,0.007131548,0.010836888,-0.003622454,-0.03325521,48.13269484,-1.561089,1.095093,0.732788986,30.11393309,-81.57563771,30.59327215,29.99327343,28.66857444,28.96449479,0.650000241,0.349999759,0.093517336,0
2/9/2004,0.006678455,0.037755507,-0.015434949,-0.014405939,0.004299397,0.029687549,0.022481807,0.019693462,0.019295766,0.019101252,0.004775211,0.000397696,0.007131548,-0.007470108,-0.003622454,49.53438701,-0.757246,0.349499,0.70541113,29.870396,-51.09747774,30.47793785,29.91333275,28.63753223,28.24087102,0.596875407,0.403124593,0.163861162,1
2/10/2004,-0.01023225,0.006678455,0.037755507,-0.015434949,0.003127467,0.003519022,0.028907175,0.021701432,0.018913088,0.004299397,0.019101252,0.004775211,0.000397696,-0.015387924,-0.007470108,47.42351502,-1.619337,0.547546,0.694135049,29.870396,-56.87423892,30.3596912,29.81552895,28.68725631,27.78350811,0.678125169,0.321874831,0.258176669,0
2/11/2004,-0.015547457,-0.01023225,0.006678455,0.037755507,0.004817351,-0.022570766,-0.022179211,0.003208941,-0.003996801,0.003127467,0.004299397,0.019101252,0.004775211,-0.00645939,-0.015387924,44.36919835,-0.850444,0.687345,0.693650046,29.847095,-88.08986028,30.2076597,29.6857156,28.74778811,27.85015061,0.751938165,0.248061835,0.317492709,0
2/12/2004,0.000803218,-0.015547457,-0.01023225,0.006678455,0.00275535,0.023465011,-0.003923105,-0.003531551,0.021856602,0.004817351,0.003127467,0.004299397,0.019101252,-0.018699562,-0.00645939,44.56637095,-0.372797,0.640745,0.689871114,29.637396,-64.14250227,30.03931845,29.57260049,28.79217545,27.10032367,0.730612365,0.269387635,0.320820527,0
2/13/2004,0.033553598,0.000803218,-0.015547457,-0.01023225,0.011953084,0.027984751,0.048694412,0.021306295,0.02169785,0.00275535,0.004817351,0.003127467,0.004299397,-0.00310806,-0.018699562,52.30363654,0.1864,1.374691,0.73878682,28.251057,9.466237943,29.971749,29.56982682,28.92735512,25.42994531,0.383673139,0.616326861,0.327351321,0
2/17/2004,0.034716348,0.033553598,0.000803218,-0.015547457,0.000370199,0.046978331,0.063009997,0.083719658,0.056331542,0.011953084,0.00275535,0.004817351,0.003127467,-0.022464435,-0.00310806,58.91515914,2.225134,1.46789,0.790865619,28.251057,87.08414202,29.99330125,29.67445406,29.24716408,24.47322066,0.126354652,0.873645348,0.414717831,1
2/18/2004,-0.046823556,0.034716348,0.033553598,0.000803218,0.000763656,-0.03044774,0.016160392,0.032192058,0.052901719,0.000370199,0.011953084,0.00275535,0.004817351,-0.030246594,-0.022464435,49.09049925,0.326199,1.479538,0.840056503,28.38013812,-2.033126783,29.90301435,29.64166785,29.51916848,23.0724392,0.566787459,0.433212541,0.535146769,0
2/19/2004,0.027133435,-0.046823556,0.034716348,0.033553598,0,0.012148958,-0.019062437,0.027545694,0.043577361,0.000763656,0.000370199,0.011953084,0.00275535,-0.019432854,-0.030246594,53.84626426,1.561088,1.223242,0.867426896,28.504056,61.4270959,29.8476772,29.69514648,29.8130353,21.4269731,0.314080014,0.685919986,0.630591385,1
2/20/2004,-0.013474692,0.027133435,-0.046823556,0.034716348,0.001137913,-0.004538584,0.007610374,-0.023601022,0.02300711,0,0.000763656,0.000370199,0.011953084,-0.027314566,-0.019432854,51.26746193,1.596039,0.862093,0.867045903,28.62301716,43.41138167,29.76612775,29.71506227,30.03290293,20.28937232,0.440433737,0.559566263,0.621629046,0
2/23/2004,0.013474692,-0.013474692,0.027133435,-0.046823556,0.003042973,-0.000759307,-0.006435804,0.005713154,-0.025498241,0.001137913,0,0.000763656,0.000370199,-0.007648175,-0.027314566,53.65761409,0.908693,0.617445,0.849217267,28.73721987,80.99473955,29.73350795,29.78157772,30.21243159,19.23302874,0.314080014,0.685919986,0.622542544,0
2/24/2004,0.004959037,0.013474692,-0.013474692,0.027133435,0.012612424,0.003042973,-0.000759307,-0.006435804,0.005713154,0.003042973,0.001137913,0,0.000763656,-0.003081655,-0.007648175,54.54929673,0.862095,0.477646,0.822676462,28.84685447,80.3174818,29.7387504,29.86562363,30.3923966,18.40743374,0.267148286,0.732851714,0.62093811,1
2/25/2004,-0.014565259,0.004959037,0.013474692,-0.013474692,0.006467569,0.014130494,0.004561043,0.000758763,-0.004917734,0.012612424,0.003042973,0.001137913,0,-0.015384958,-0.003081655,51.43396097,0.722294,0.664046,0.811345715,28.9521037,68.03883837,29.69389825,29.90700855,30.50542294,17.78826127,0.404332717,0.595667283,0.658242576,0
2/26/2004,-0.011650597,-0.014565259,0.004959037,0.013474692,0.002730629,-0.020436457,-0.012773532,-0.022342983,-0.026145262,0.006467569,0.012612424,0.003042973,0.001137913,-0.005483762,-0.015384958,49.05221781,0.827144,0.512596,0.79000645,29.05314295,6.161222362,29.69273325,29.91937967,30.52907528,17.6250792,0.609442417,0.390557583,0.634650392,0
2/27/2004,-0.024917283,-0.011650597,-0.014565259,0.004959037,0.001970458,-0.007843164,-0.03101025,-0.023347324,-0.032916776,0.002730629,0.006467569,0.012612424,0.003042973,-0.015904949,-0.005483762,44.40219837,0.069898,0.757246,0.787666418,29.066549,-60.47476436,29.6775883,29.86196212,30.39506983,18.03799632,0.879829003,0.120170997,0.537767936,0
3/1/2004,0.031147876,-0.024917283,-0.011650597,-0.014565259,0.012060106,0.019918679,0.010105058,-0.013062028,-0.005399102,0.001970458,0.002730629,0.006467569,0.012612424,-0.005101052,-0.015904949,50.71191389,0,1.036845,0.805464888,29.066549,20.83043988,29.6869083,29.89363895,30.25028967,17.68736322,0.540772434,0.459227566,0.421714287,1
3/2/2004,-0.021978956,0.031147876,-0.024917283,-0.011650597,0.004709584,-0.000391469,0.007467104,-0.002346517,-0.025513603,0.012060106,0.001970458,0.002730629,0.006467569,-0.013864381,-0.005101052,46.66872865,-1.712537,0.803847,0.805349324,29.16301044,-42.42432267,29.71253815,29.86229511,30.05086433,17.75814029,0.78111627,0.21888373,0.319403811,0
3/3/2004,-0.016000314,-0.021978956,0.031147876,-0.024917283,0,-0.017460745,-0.022561797,-0.014703224,-0.024516846,0.004709584,0.012060106,0.001970458,0.002730629,-0.017771084,-0.013864381,43.97195598,-0.757244,0.768895,0.802745444,31.478085,-107.9218379,29.6909859,29.78412976,29.80092075,18.37186525,0.895160983,0.104839017,0.283465417,0
3/4/2004,0.006030107,-0.016000314,-0.021978956,0.031147876,0.010471234,-0.000801001,-0.018261746,-0.023362798,-0.015504225,0,0.004709584,0.012060106,0.001970458,-0.004056794,-0.017771084,45.24962306,-1.397991,0.419395,0.77536327,31.478085,-97.92848157,29.69914075,29.72465958,29.55128466,18.94175271,0.834677774,0.165322226,0.230030842,0
3/5/2004,0.019448948,0.006030107,-0.016000314,-0.021978956,0.01104113,0.031875188,0.020602953,0.003142208,-0.001958844,0.010471234,0,0.004709584,0.012060106,-0.003574969,-0.004056794,49.31574145,-0.419397,0.640747,0.765747822,31.36251772,-32.15925706,29.75797285,29.71877913,29.37580202,18.56574307,0.637096936,0.362903064,0.211673288,1
3/8/2004,-0.009478741,0.019448948,0.006030107,-0.016000314,0.007069924,0.012999974,0.033834032,0.022561797,0.005101052,0.01104113,0.010471234,0,0.004709584,-0.008709469,-0.003574969,47.4566984,-1.106742,0.465996,0.744336977,31.25157313,-42.33954678,29.7480704,29.68066724,29.24853291,18.1361882,0.663265284,0.336734716,0.220785476,0
3/9/2004,-0.011173275,-0.009478741,0.019448948,0.006030107,0.003952568,-0.000788649,0.005141401,0.025975459,0.014703224,0.007069924,0.01104113,0.010471234,0,-0.013155449,-0.008709469,45.31067243,-1.584389,0.500946,0.726951907,31.14506633,-71.93300489,29.7119557,29.61243206,29.13391135,18.02939231,0.806122051,0.193877949,0.265726671,0
3/10/2004,-0.02026826,-0.011173275,-0.009478741,0.019448948,0.001210418,-0.017982489,-0.022723705,-0.016793655,0.004040403,0.003952568,0.007069924,0.01104113,0.010471234,-0.020392188,-0.013155449,41.68555979,-1.724188,0.757244,0.729115628,31.04281979,-136.4136398,29.661861,29.49216047,28.97359334,18.67201941,0.928910652,0.071089348,0.262241972,0
3/11/2004,-0.035003601,-0.02026826,-0.011173275,-0.009478741,0.009593394,-0.027836442,-0.047029349,-0.051770566,-0.045840516,0.001210418,0.003952568,0.007069924,0.01104113,-0.011804567,-0.020392188,36.414596,-2.353285,0.978594,0.746935512,30.87671203,-206.7172897,29.58555395,29.28346037,28.68566622,19.91856552,1,0,0.195576115,0
3/12/2004,0.030077484,-0.035003601,-0.02026826,-0.011173275,0.011560866,0.020739061,-0.016690775,-0.035883682,-0.040624898,0.009593394,0.001210418,0.003952568,0.007069924,-0.004995846,-0.011804567,43.0605267,-0.780544,0.908696,0.758489833,30.60421586,-135.1695269,29.55002165,29.16191285,28.4324382,20.59075843,0.741935355,0.258064645,0.132869256,1
3/15/2004,-0.025001295,0.030077484,-0.035003601,-0.02026826,0.001248117,-0.001246632,0.007931563,-0.029498274,-0.048691181,0.011560866,0.009593394,0.001210418,0.003952568,-0.021886437,-0.004995846,39.36783675,-2.399885,0.931993,0.770882916,30.35351939,-159.712215,29.4300274,28.97717841,28.15403579,21.63843502,0.930313708,0.069686292,0.102430247,0
3/16/2004,0,-0.025001295,0.030077484,-0.035003601,0.00712341,-0.002918549,-0.005413298,0.003764897,-0.03366494,0.001248117,0.011560866,0.009593394,0.001210418,-0.009719138,-0.021886437,39.36783675,-1.747488,0.465998,0.749105422,30.05589865,-141.8574427,29.25702615,28.80387199,27.89740163,22.61127757,0.91525441,0.08474559,0.118822384,0
3/17/2004,0.027056844,0,-0.025001295,0.030077484,0.009486557,0.024097574,0.014055616,0.011560866,0.020739061,0.00712341,0.001248117,0.011560866,0.009593394,-0.000829229,-0.009719138,45.26521775,-0.524246,0.768896,0.750519035,29.78803999,-78.6297688,29.19295165,28.71916055,27.76146637,22.74363431,0.639830333,0.360169667,0.139427668,1
3/18/2004,-0.014478047,0.027056844,0,-0.025001295,0.008686774,0.006197093,0.02080811,0.010766152,0.008271402,0.009486557,0.00712341,0.001248117,0.011560866,-0.003329162,-0.000829229,42.84847182,-1.106741,0.419398,0.726867532,29.54696719,-85.88122613,29.06771505,28.6017183,27.66094083,22.99892033,0.788135661,0.211864339,0.175986408,0
3/19/2004,-0.00125079,-0.014478047,0.027056844,0,0.004964877,0.006625328,0.004135648,0.018746665,0.008704706,0.008686774,0.009486557,0.00712341,0.001248117,-0.011261856,-0.003329162,42.63833284,-1.712538,0.454348,0.707401851,29.33000167,-83.95298158,28.9611183,28.49287477,27.59669341,23.4042495,0.77073175,0.22926825,0.219187045,0
3/22/2004,-0.027063004,-0.00125079,-0.014478047,0.027056844,0.002105722,-0.014202401,-0.012541949,-0.015031629,-0.000420613,0.004964877,0.008686774,0.009486557,0.00712341,-0.024755876,-0.011261856,38.32069928,-2.178536,0.966944,0.725940576,29.1347327,-127.2535118,28.7968544,28.32317417,27.484665,24.48595286,0.921162005,0.078837995,0.219783604,0
3/23/2004,0.007260385,-0.027063004,-0.00125079,-0.014478047,0.004208753,0.003787076,-0.012521046,-0.010860594,-0.013350275,0.002105722,0.004964877,0.008686774,0.009486557,-0.013160859,-0.024755876,40.0570585,-1.654289,0.559197,0.714030321,28.87351446,-101.6962895,28.6349205,28.18797965,27.36907053,25.40679375,0.850622108,0.149377892,0.197639664,1
3/24/2004,-0.022376117,0.007260385,-0.027063004,-0.00125079,0.008173829,-0.015728309,-0.016149986,-0.032458108,-0.030797656,0.004208753,0.002105722,0.004964877,0.008686774,-0.014795734,-0.013160859,36.65767205,-1.677587,0.803845,0.720445655,28.6436424,-139.2248145,28.46483175,28.01051265,27.21364609,26.79106438,0.937955777,0.062044223,0.140857204,0
3/25/2004,0.027046043,-0.022376117,0.007260385,-0.027063004,0.020417547,0.02558778,0.001685642,0.001263965,-0.015044157,0.008173829,0.004208753,0.002105722,0.004964877,-0.00042987,-0.014795734,42.97205778,0.034951,0.897043,0.733059751,28.35381785,-82.99732106,28.34891505,27.91914401,27.12812772,27.23526582,0.708029064,0.291970936,0.139015255,1
3/26/2004,-0.008934317,0.027046043,-0.022376117,0.007260385,0.004224756,0.019153582,0.024323815,0.000421677,0,0.020417547,0.008173829,0.004208753,0.002105722,-0.00935778,-0.00042987,41.48743176,-1.048492,0.372797,0.707326697,28.10456873,-79.53573252,28.25746325,27.81551524,27.07205894,27.64773858,0.767716317,0.232283683,0.153328,0
3/29/2004,0.019467383,-0.008934317,0.027046043,-0.022376117,0.010427623,0.020118024,0.03504685,0.040217083,0.016314945,0.004224756,0.020417547,0.008173829,0.004208753,-0.001258662,-0.00935778,45.89680966,0.186399,0.815494,0.715052933,28.076307,-30.83624626,28.14678895,27.77163389,27.09847103,27.26688234,0.472361846,0.527638154,0.237953852,0
3/30/2004,0.011666843,0.019467383,-0.008934317,0.027046043,0.009987667,0.012500213,0.022190613,0.03711944,0.042289672,0.010427623,0.004224756,0.020417547,0.008173829,-0.001674317,-0.001258662,48.44362427,0.512598,0.337849,0.688109795,26.573467,-10.39265714,28.08504445,27.76935951,27.21353606,26.81481145,0.141935241,0.858064759,0.361797579,1
3/31/2004,-0.009991789,0.011666843,0.019467383,-0.008934317,0.005447323,0.000836126,0.003348672,0.013039073,0.027967899,0.009987667,0.010427623,0.004224756,0.020417547,-0.010984518,-0.001674317,46.42629782,-0.524247,0.698998,0.688887524,26.573467,-39.9172438,28.0326198,27.74633709,27.33669799,26.8136645,0.29677434,0.70322566,0.528756438,0
4/1/2004,0.024794616,-0.009991789,0.011666843,0.019467383,0.010668889,0.028987523,0.024376327,0.026888872,0.036579273,0.005447323,0.009987667,0.010427623,0.004224756,-0.004548277,-0.010984518,51.82717375,0.582495,0.698994,0.689609415,26.63591064,44.90200875,28.0064075,27.79487834,27.54203406,25.715053,0,1,0.696467288,0
4/2/2004,0.001223749,0.024794616,-0.009991789,0.011666843,0.014694173,0.017989021,0.036307655,0.031696459,0.034209004,0.010668889,0.005447323,0.009987667,0.010427623,-0.0024701,-0.004548277,52.08726272,0.652395,0.489296,0.675301314,26.75029418,75.13836341,27.95340035,27.84924458,27.78926539,24.3798716,0.080214419,0.919785581,0.808136693,1
4/5/2004,-0.011892638,0.001223749,0.024794616,-0.009991789,0.010345634,-0.001234323,0.002060525,0.02037916,0.015767963,0.014694173,0.010668889,0.005447323,0.009987667,-0.000415991,-0.0024701,49.31547892,1.060145,0.582494,0.66867222,26.91043089,41.143969,27.8974808,27.87648331,28.01480732,23.48309397,0.235293794,0.764706206,0.874310383,0
4/6/2004,0,-0.011892638,0.001223749,0.024794616,0.006608802,0.010345634,-0.001234323,0.002060525,0.02037916,0.010345634,0.014694173,0.010668889,0.005447323,-0.002905225,-0.000415991,49.31547892,0.862095,0.267948,0.640049062,27.05775666,57.81631918,27.8578711,27.90904771,28.20427243,22.6503719,0.235293794,0.764706206,0.861855669,0
4/7/2004,-0.00579236,0,-0.011892638,0.001223749,0.003699891,0.009896985,0.013633816,0.00205386,0.005348708,0.006608802,0.010345634,0.014694173,0.010668889,-0.007856203,-0.002905225,47.88867215,1.30479,0.326199,0.6176312,27.19329636,61.66693511,27.83923125,27.92985113,28.32369624,21.71409491,0.310160585,0.689839415,0.816993512,0
4/8/2004,0.006204819,-0.00579236,0,-0.011892638,0.002049545,0.005749436,0.01194653,0.015683361,0.004103405,0.003699891,0.006608802,0.010345634,0.014694173,-0.007000282,-0.007856203,49.57212321,0.745596,0.372797,0.600143043,27.31799289,76.69927081,27.8782586,27.96907263,28.39780296,20.73866105,0.229946166,0.770053834,0.765894364,0
4/12/2004,0.012702467,0.006204819,-0.00579236,0,0.006536016,0.007766219,0.01146611,0.017663203,0.021400035,0.002049545,0.003699891,0.006608802,0.010345634,-0.00657891,-0.007000282,52.95461602,1.351391,0.372797,0.58390404,27.4327137,105.2813223,27.89340355,28.03897219,28.48046098,19.52987352,0.064171076,0.935828924,0.759952606,1
4/13/2004,-0.022232262,0.012702467,0.006204819,-0.00579236,0,-0.002051226,-0.000821024,0.002878868,0.009075961,0.006536016,0.002049545,0.003699891,0.006608802,-0.016981195,-0.00657891,47.03608085,0.1864,0.722296,0.59378918,27.53825685,29.74569892,27.9120435,28.04751557,28.4902072,18.97817094,0.35294069,0.64705931,0.774807077,0
4/14/2004,-0.010883361,-0.022232262,0.012702467,0.006204819,0.013956653,-0.022426236,-0.024477462,-0.02324726,-0.019547368,0,0.006536016,0.002049545,0.003699891,-0.001278545,-0.016981195,44.45951402,-0.442698,0.664048,0.598807667,28.752003,-59.34323538,27.9155385,28.02543619,28.41494424,19.26903496,0.647887009,0.352112991,0.742629496,0
4/15/2004,-0.010577632,-0.010883361,-0.022232262,0.012702467,0.000421677,0.010169576,-0.026213312,-0.028264539,-0.027034336,0.013956653,0,0.006536016,0.002049545,-0.014015931,-0.001278545,42.07300225,-0.454347,0.442697,0.587656905,28.752003,-77.78221481,27.8666088,27.97528604,28.25313946,19.64485643,0.9,0.1,0.598568399,0
4/16/2004,0.033050464,-0.010577632,-0.010883361,-0.022232262,0.012765201,0.030324229,0.040072128,0.00368924,0.001638013,0.000421677,0.013956653,0,0.006536016,-0.000414546,-0.014015931,51.02020499,-0.232998,1.083442,0.623070126,28.6914234,69.85241767,27.88408365,28.01744759,28.13745009,18.43135045,0.292308302,0.707691698,0.465997579,0
4/19/2004,0.028799418,0.033050464,-0.010577632,-0.010883361,0.010806629,0.040208424,0.057767452,0.067515351,0.031132463,0.012765201,0.000421677,0.013956653,0,-0.002417354,-0.000414546,57.39011426,0.559197,0.955294,0.646800403,27.237513,173.4537229,27.94466325,28.13672057,28.17130332,18.03659164,0.063218334,0.936781666,0.444827817,1
4/20/2004,-0.027565604,0.028799418,0.033050464,-0.010577632,0.002009292,0.002411628,0.031813422,0.04937245,0.05912035,0.010806629,0.012765201,0.000421677,0.013956653,-0.022783718,-0.002417354,50.60241408,0.104848,0.827145,0.65968216,27.237513,86.40295885,28.0029129,28.17477693,28.22952552,16.82124213,0.454023164,0.545976836,0.566080917,0
4/21/2004,0.006962938,-0.027565604,0.028799418,0.033050464,0.026613621,-0.004434593,-0.004032257,0.025369538,0.042928566,0.002009292,0.010806629,0.012765201,0.000421677,-0.002076858,-0.022783718,52.12682088,0.302896,0.815494,0.670811577,27.31859644,66.65401566,28.06116245,28.22614741,28.31386363,15.94121661,0.356322327,0.643677673,0.673484415,0
4/22/2004,0.014184629,0.006962938,-0.027565604,0.028799418,0.007269768,0.030645878,-0.000402336,0,0.029401794,0.026613621,0.002009292,0.010806629,0.012765201,-0.010185497,-0.002076858,55.19265967,0.873743,0.500946,0.658678322,27.39643654,115.1085101,28.1700891,28.31080337,28.43403403,14.95231662,0.155172992,0.844827008,0.705707544,1
4/23/2004,-0.014184629,0.014184629,0.006962938,-0.027565604,0.006517275,-0.001622764,0.021753345,-0.009294869,-0.008892532,0.007269768,0.026613621,0.002009292,0.010806629,-0.009031251,-0.010185497,51.63176827,0.291246,0.698993,0.661557941,27.47116304,57.88969162,28.2219312,28.34625231,28.52132039,14.3167,0.356322327,0.643677673,0.699233338,0
4/26/2004,0.012170585,-0.014184629,0.014184629,0.006962938,0.001199289,0.02262721,0.014487171,0.03786328,0.006815066,0.006517275,0.007269768,0.026613621,0.002009292,-0.012882611,-0.009031251,54.35042273,0.279598,0.617447,0.65840716,27.54290048,133.5865545,28.30348065,28.41004953,28.63089963,13.56543753,0.183907836,0.816092164,0.719028968,0
4/27/2004,0.023117797,0.012170585,-0.014184629,0.014184629,0.014581538,0.022152787,0.043580708,0.035440669,0.058816779,0.001199289,0.006517275,0.007269768,0.026613621,-0.003180905,-0.012882611,59.132941,1.584388,0.885393,0.674620434,27.61176842,213.0719215,28.39202005,28.53043204,28.822736,13.67213491,0.082568605,0.917431395,0.757108937,1
4/28/2004,-0.027158199,0.023117797,0.012170585,-0.014184629,0.001199289,-0.00637196,0.001199289,0.02262721,0.014487171,0.014581538,0.001199289,0.006517275,0.007269768,-0.014910646,-0.003180905,52.224786,1.095093,0.873745,0.688843617,27.74169401,84.71860914,28.4246398,28.56693518,28.96808329,12.92911355,0.394495059,0.605504941,0.780091842,0
4/29/2004,0,-0.027158199,0.023117797,0.012170585,0.010058458,-0.000800326,-0.008371575,-0.000800326,0.020627595,0.001199289,0.014581538,0.001199289,0.006517275,-0.004051863,-0.014910646,52.224786,1.386341,0.407748,0.668765359,27.86382407,74.50485008,28.4712395,28.60033168,29.06480912,12.23916515,0.394495059,0.605504941,0.760519001,0
4/30/2004,-0.006498849,0,-0.027158199,0.023117797,0.001217788,-0.003240169,-0.014098952,-0.021670201,-0.014098952,0.010058458,0.001199289,0.014581538,0.001199289,-0.014318024,-0.004051863,50.611305,0.279598,0.500946,0.656778262,27.97862633,11.14532348,28.4735695,28.61153772,29.0776534,11.73500099,0.467890074,0.532109926,0.690065509,0
5/3/2004,0.011345314,-0.006498849,0,-0.027158199,0.013643896,0.018910266,0.01445231,0.003593526,-0.003977723,0.001217788,0.010058458,0.001199289,0.014581538,0,-0.014318024,53.32871804,-0.22135,0.640746,0.6556331,28.08654045,89.43078436,28.49046185,28.65358825,29.05921519,11.25725695,0.339449978,0.660550022,0.629969553,0
5/4/2004,0.020339722,0.011345314,-0.006498849,0,0.007529245,0.023163997,0.028430367,0.023972411,0.013113627,0.013643896,0.001217788,0.010058458,0.001199289,-0.004784697,0,57.87509713,1.164992,0.594147,0.651241236,28.18797972,137.7273457,28.55395385,28.7506154,29.10883673,11.18010243,0.105504547,0.894495453,0.625382233,0
5/5/2004,0.016445209,0.020339722,0.011345314,-0.006498849,0.002706347,0.029782735,0.045417488,0.050683858,0.046225901,0.007529245,0.013643896,0.001217788,0.010058458,-0.005824135,-0.004784697,61.22499803,1.456242,0.664045,0.652155791,28.28333264,196.7398674,28.64191075,28.88819551,29.25312085,11.88746299,0.081080253,0.918919747,0.706587279,1
5/6/2004,-0.01093338,0.016445209,0.020339722,0.011345314,0.002743471,-0.010899299,0.016177089,0.031811842,0.037078212,0.002706347,0.007529245,0.013643896,0.001217788,-0.008671706,-0.005824135,57.91824105,0.722296,0.570847,0.64634802,28.43452939,121.9652462,28.7217127,28.9863322,29.4146423,11.78423931,0.232432194,0.767567806,0.79356707,0
5/7/2004,-0.019025539,-0.01093338,0.016445209,0.020339722,0.013218686,-0.013831472,-0.027474242,-0.000397854,0.015236899,0.002743471,0.002706347,0.007529245,0.013643896,-0.001614251,-0.008671706,52.66682143,0.570847,0.827145,0.65926209,28.5736304,44.13360818,28.76481735,29.02361195,29.50493886,10.99543113,0.491891603,0.508108397,0.805504908,0
5/10/2004,-0.028822732,-0.019025539,-0.01093338,0.016445209,0.020211073,-0.012578764,-0.039628922,-0.053271692,-0.026195304,0.013218686,0.002743471,0.002706347,0.007529245,-0.000833686,-0.001614251,46.02006437,-0.605795,1.176642,0.696217798,30.173292,-65.35835537,28.7485075,28.97801096,29.43222235,11.29371978,0.843749329,0.156250671,0.68972287,0
