Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
9/1/2000,0.105517224,-0.057854813,0.010409057,0.001495866,0.009922084,0.114966091,0.065573358,0.030066629,0.025715703,0.014140062,0.025280157,0.001452413,0.005772042,-0.027438584,-0.003169618,46.56943132,-7.790886,5.169651,3.704216239,56.94390336,-48.03091066,53.61329595,52.28404347,48.44160581,10.74176864,0.57526888,0.42473112,0.105007555,3
9/7/2000,-0.061065441,0.105517224,-0.057854813,0.010409057,0.021053409,-0.043675063,0.061368945,0.011976211,-0.023530517,0.009922084,0.014140062,0.025280157,0.001452413,-0.003044184,-0.027438584,42.56146214,-6.043396,3.859036,3.715274794,56.05811581,-99.14270838,53.5441246,51.803311,47.84276028,10.69912139,0.801075151,0.198924849,0.158666911,2
9/12/2000,-0.084425153,-0.061065441,0.105517224,-0.057854813,0.019608404,-0.062716539,-0.127445011,-0.022401003,-0.071793736,0.021053409,0.009922084,0.014140062,0.025280157,-0.001651505,-0.003044184,38.02961711,-10.484928,4.514343,3.772351094,55.24319126,-150.7547904,53.07084655,50.95470437,47.00048616,11.39143536,0.962085501,0.037914499,0.210949264,2
9/14/2000,0.001630059,-0.084425153,-0.061065441,0.105517224,0,0.029270382,-0.053054562,-0.117783033,-0.012739025,0.019608404,0.021053409,0.009922084,0.014140062,-0.024332168,-0.001651505,38.16093685,-10.048053,1.092183,3.580910516,54.12399834,-131.8656891,52.3354454,50.1581066,46.09955295,11.91182202,0.957345969,0.042654031,0.178636738,1
9/19/2000,-0.026404219,0.001630059,-0.084425153,-0.061065441,0.013400558,-0.03755541,-0.008285028,-0.090609972,-0.155338443,0,0.019608404,0.021053409,0.009922084,-0.018723998,-0.024332168,36.81669281,-9.902432,2.329987,3.491558836,53.1167247,-143.7412041,51.60004425,49.32059523,45.07685657,12.77007886,0.912568238,0.087431762,0.123229349,2
9/28/2000,-0.008396332,-0.026404219,0.001630059,-0.084425153,0.046439964,0.00336696,-0.047589008,-0.018318626,-0.10064357,0.013400558,0,0.019608404,0.021053409,-0.003527292,-0.018723998,36.38535407,-7.062763,2.329982,3.408589062,51.8279077,-138.656521,50.86100255,48.51844978,44.11282904,13.7820605,0.861538503,0.138461497,0.079560107,6
10/2/2000,0,-0.008396332,-0.026404219,0.001630059,0.005012496,0.054808214,0.01173521,-0.039220758,-0.009950376,0.046439964,0.013400558,0,0.019608404,-0.010101142,-0.003527292,36.38535407,-5.460899,0.655308,3.211926129,50.34162378,-115.0814156,50.1256014,47.78668925,43.31318644,14.60259244,0.859375072,0.140624928,0.08922953,1
10/5/2000,0.023334369,0,-0.008396332,-0.026404219,0.031022874,0.041022934,0.090818652,0.047745649,-0.00321032,0.005012496,0.046439964,0.013400558,0,0,-0.010101142,38.71689279,-4.514343,2.111546,3.133327549,49.06341961,-86.70687126,49.4957775,47.2220495,42.767065,14.8399444,0.7643679,0.2356321,0.127753778,2
10/9/2000,-0.052421107,0.023334369,0,-0.008396332,0,-0.04407493,-0.03407487,0.015720848,-0.027352156,0.031022874,0.005012496,0.046439964,0.013400558,-0.03348328,0,35.60506288,-7.2812,3.567787,3.164360367,47.96416403,-122.4523558,48.9496876,46.50242431,42.19744831,15.73083411,0.88079468,0.11920532,0.152966563,1
10/13/2000,0.063887288,-0.052421107,0.023334369,0,0.067139279,0.065404697,0.021329767,0.031329827,0.081125545,0,0.031022874,0.005012496,0.046439964,-0.003478336,-0.03348328,41.78208219,-1.747486,3.058106,3.156770769,46.7905533,-75.05946088,48.5437607,46.09831787,41.95856213,15.68099732,0.629138914,0.370861086,0.192875487,3
