Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peakheight
7/27/2000,0.063828042,0.018349139,-0.004618946,0.00809721,0.019376279,0.050283816,0.045809536,0.071814393,0.07986504,0.011148387,0.002229655,0.00114482,0.002306806,-0.003266198,-0.020385757,58.39368275,1.75,3.625,1.662248982,53.75,38.47964486,56.99921875,56.10238095,53.71431953,13.20080008,0.235294118,0.764705882,0.159999249,31.355
8/3/2000,0.002100841,0.00844778,0.031235711,-0.023784905,0.006302542,0.004197278,0.028679608,0.042787275,0.017961391,0.004197278,0.01603455,0.006535971,0.010604553,-0.002109705,-0.004214969,59.91117605,5.125,0.5,1.491190494,54.70216488,87.6377881,56.896875,56.94672619,58.11862284,14.44826,0.021052632,0.978947368,0.836467096,32.2925
8/7/2000,0.016913722,-0.015864955,0.002100841,0.00844778,0.00942909,0.006276171,0.010482276,0.008377012,0.032859342,0.005232874,0.006302542,0.004197278,0.01603455,-0.002107482,-0.017999427,58.99272126,5.375,1.3125,1.470720375,55.39118219,89.59511626,56.9125,57.37321429,59.5134145,14.3853519,0.050505051,0.949494949,0.926349453,32.355
8/14/2000,0.00106553,0.023733584,0.016511107,-0.03275402,0,0.034082106,0.05488198,0.035166117,0.017961391,0.019313905,0.014278112,0.010787591,0.002129926,-0.022234902,-0.001084011,54.38404125,1.5625,1.3125,1.468594731,56.73125,68.51419565,57.03125,57.84375,58.80668831,12.27890948,0.235294118,0.764705882,0.612240048,31.4175
8/17/2000,0.003183027,0.016068905,-0.013941245,0.00106553,0.007403524,0.014862269,0.027779564,-0.006302542,0.027779564,0.014862269,0.007555352,0,0.019313905,-0.003189795,-0.001070091,55.17821342,-0.5625,0.625,1.392812545,57.60014375,60.83357397,57.6125,58.23422619,58.43732413,11.10186347,0.25,0.75,0.645373237,31.73
8/22/2000,0.005271493,0.014909754,-0.012793351,0.003183027,0.017810843,0.030576974,0.020987129,0.022048137,0.029506883,0.014878064,0,0.007403524,0.014862269,-0.003176286,-0.001071237,56.40485247,1.25,1.25,1.32466624,58.23356729,96.36650869,58.35,58.54732143,58.63875812,10.56833477,0.1875,0.8125,0.69212963,32.1675
8/25/2000,0.00210305,0.003162891,-0.004214969,0.005271493,0.009438979,0.015781495,0.021097829,0.012605209,0.02537134,0.010548621,0.012712036,0.017810843,0.014878064,-0.001054296,0,56.49175492,0.875,0.625,1.223685032,60.1075,89.7516835,58.646875,58.79077381,59.28256764,10.21026119,0.171875,0.828125,0.786689815,32.23
8/31/2000,0.007629465,-0.020574629,-0.009600074,-0.01055976,0.010846093,0.025124205,0.005408342,-0.024508419,-0.023455233,0.016456762,0.011859977,0.00210305,0.009438979,0,-0.004434597,46.66018531,-1.4375,0.8125,1.259124927,59.50063939,-83.16291752,58.4875,58.52440476,58.73405303,10.62257199,0.666666667,0.333333333,0.497138105,30.2925
9/7/2000,0.011198325,-0.017857617,-0.01754431,-0.001086366,0.015607898,0.021241715,-0.001105583,-0.007713537,-0.014278112,0.014582423,0.006607954,0.01525084,0.010846093,-0.001124227,0,41.37625688,-3.0625,1,1.247979151,58.26706221,-134.9547472,58.13125,57.79017857,56.76150974,13.83891026,0.833333333,0.166666667,0.194834487,28.855
9/12/2000,0.026004857,0,-0.028234512,0.011198325,0.005571045,0.037355787,0.025887771,0.011173301,0.016807118,0.008041399,0.006818208,0.015607898,0.014582423,-0.006726483,-0.003466208,44.03029149,-2.875,1.6875,1.261273759,56.88520065,-83.39156767,57.659375,56.95238095,55.03186959,16.32244235,0.659574468,0.340425532,0.103000624,28.73
9/18/2000,0.009237941,-0.022936785,-0.001133145,-0.014615212,0.011481182,0.008022966,-0.012478891,-0.002280503,-0.021457627,0.006880761,0.001126761,0.012450642,0.005571045,0,-0.009248621,38.8028073,-3.125,0.875,1.185700355,55.36850737,-98.77791825,56.890625,55.90029762,54.09527868,18.70362997,0.875,0.125,0.162902995,27.105
9/22/2000,0.041355186,0.031605339,0.002296212,0,0.021414095,0.061154423,0.080484189,0.088553397,0.086241258,0.018963201,0.002293579,0.011507607,0.011481182,0,-0.001126761,60.09326904,4.0625,2.75,1.306863685,53.6875,109.8541981,56.221875,55.66607143,54.67095509,19.2640764,0.070588235,0.929411765,0.354877203,31.355
9/29/2000,0.024072329,0.01494158,0.010810916,-0.018309612,0.018731037,0.041036794,0.036749542,0.055098681,0.020834087,0.019149521,0.001068947,0.005431844,0.004201687,-0.00210305,0,64.94081704,6.5625,1.625,1.310797005,55.1552122,168.0327869,56.334375,56.88839286,58.5325947,18.58875722,0.027027027,0.972972973,0.789979453,33.1675
10/5/2000,0.001047669,0.004201687,-0.004201687,-0.013534824,0.015764909,0.014706147,0.018947935,-0.008307421,0.00732604,0.014706147,0.009518845,0.002066116,0.018731037,0,0,60.33156337,3.4375,0.9375,1.232609414,56.70648253,84.44444444,56.96875,58.04672619,60.50454004,19.55766766,0.135135135,0.864864865,0.857857858,32.4175
10/10/2000,0.018037624,-0.01593236,-0.006302542,0.001047669,0.005254873,0.008421102,0.007364578,0.010537505,0.009478744,0.001056524,0.007364578,0.015764909,0.014706147,-0.00316623,-0.013837368,57.41126084,1.9375,1.25,1.211795876,57.57369747,64.38247586,57.56875,58.57559524,60.23786255,18.89195128,0.228915663,0.771084337,0.790689462,32.1675
10/18/2000,0.00742709,0.009630893,0.003231021,-0.004305712,0.017980389,0.038466281,0.039556199,0.027631939,0.022258471,0.033211408,0.016225342,0.003227544,0.005344748,-0.001067806,0,55.72419768,-0.5,1.125,1.196413679,60.115073,38.63298663,58.734375,58.82797619,58.43013528,14.54813609,0.444444444,0.555555556,0.33246697,31.855
10/24/2000,0.012834401,0.027279378,-0.01536803,-0.030045178,0.010615811,0.030012971,0.037659103,0.024587022,0.010615811,0.011898464,0,0.002162163,0.017980389,0,-0.004362057,53.63967051,-0.625,1.125,1.261847826,59.21992804,17.26505788,58.725,58.43571429,57.63686147,12.56844465,0.295081967,0.704918033,0.294157855,31.5425
10/26/2000,0.009518845,0,0.012834401,0.027279378,0.011621895,0.029852963,0.015881753,0.035278912,0.042925045,0.023530497,0.010615811,0.011898464,0,-0.003193191,-0.004338402,56.26287288,1.1875,0.875,1.258302462,56.125,43.78843788,58.778125,58.50267857,58.00054924,11.08727984,0.071428571,0.928571429,0.632643768,32.105
