Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
5/4/2000,-0.023846076,-0.050261837,-0.053182286,0.001328904,0.029675808,-0.014514003,-0.065086576,-0.093447694,-0.094778348,0.005747162,0.006825946,0.006635724,0.002656081,-0.006042314,-0.035194269,34.44239577,-8.44619,1.74749,3.269646742,53.16440958,-128.28803,55.83952225,53.63886614,50.86002534,29.49665036,0.98101257,0.01898743,0.168167993,25.192951
5/9/2000,-0.067160303,-0.042874206,0.041364793,-0.023846076,0.00624027,-0.035144926,-0.044113658,-0.032137447,-0.076327258,0.00449441,0.029327555,0.029675808,0.005747162,-0.03990946,-0.015128861,32.50548652,-8.44619,3.494976,3.166578985,50.34810408,-172.6900983,53.44036705,51.5758598,48.61490767,32.14828065,0.975247591,0.024752409,0.087256644,28.396679
5/19/2000,-0.077789431,-0.029806106,-0.027440726,-0.031090608,0.008382279,-0.058363379,-0.04727859,-0.112016094,-0.13269636,0.004713306,0.034432196,0.001491466,0.015953888,-0.032509255,-0.023905499,32.13411175,-8.009319,3.859036,2.797106971,50.60434,-175.4460052,49.44480875,48.01483341,46.00923845,32.58194791,0.962500079,0.037499921,0.235960646,31.163536
5/31/2000,-0.012187016,0.100437684,0.005970187,0.04594989,0.020202744,0.039434088,0.103880128,0.115785051,0.182321575,0.030056907,0.00736921,0.038183787,0.039220734,-0.008196749,0,55.89734544,5.024029,1.529053,2.801745941,42.86092762,172.2381479,47.91575725,48.14814888,48.27369115,26.39104064,0.090909148,0.909090852,0.824609803,20.0233
6/6/2000,-0.024036543,-0.019802661,0.055429804,0.050475539,0.012674493,0.010126686,-0.005025136,0.045081683,0.077212998,0.028842108,0.039317086,0.016982772,0.020202744,-0.00511503,-0.002547807,58.89619999,12.960537,1.456237,2.759892092,48.51425785,125.7980895,49.64140175,51.62925594,56.98471409,27.4871318,0.191406176,0.808593824,0.924360808,16.601135
6/9/2000,-0.00390366,-0.038221213,0.024036543,-0.024036543,0.006531702,-0.040821959,-0.019342927,-0.020619234,-0.023167041,0.002496932,0.036367662,0.012674493,0.028842108,-0.011865663,-0.044735877,55.59878924,7.20839,1.16499,2.633063184,52.31101674,62.17463949,51.21778135,53.47677366,59.76638119,27.9081095,0.246093616,0.753906384,0.825954868,17.620502
6/14/2000,-0.012642376,0.025446631,0.011665701,-0.00390366,0.013862891,0.01895196,0.016404153,0.046102896,-0.001250765,0.020202725,0.003809546,0.006531702,0.002496932,-0.0102041,-0.008968635,57.55090035,3.786224,1.383426,2.421555616,54.89840161,65.87864967,52.43192145,55.08539871,59.42850365,28.76936595,0.251428571,0.748571429,0.780232006,16.237076
6/20/2000,-0.033901569,-0.01904816,0.00884406,0.002541263,0.017926199,0.011487027,0.00508907,-0.001268283,0,0.001282927,0.021451945,0.00253163,0.013862891,-0.02617947,-0.024692595,50.52921376,-1.965924,2.475605,2.315327924,60.43396,20.16785083,54.82743625,56.39462784,57.80972413,28.19731993,0.974358627,0.025641373,0.590868578,18.567059
6/23/2000,-0.091033605,-0.012903458,0.033901569,-0.033901569,0.004095588,-0.062066139,-0.033492767,-0.053062827,-0.059502,0,0.028573372,0.017926199,0.001282927,-0.05194148,-0.051225906,42.04890119,-4.65997,5.533711,2.558470677,59.64170033,-166.4747275,56.00335005,56.19907563,56.09053244,25.56679177,0.923728814,0.076271186,0.273202288,22.280472
6/29/2000,-0.041185585,-0.040254747,-0.013869829,0.032193104,0.006042314,-0.055651274,-0.072600774,-0.061333107,-0.096131291,0.00426434,0.012526336,0.027934739,0.004095588,-0.033901552,-0.030371117,37.18364091,-9.319934,3.622398,2.505119492,56.82145609,-225.3114221,55.5255212,54.18851087,51.62161212,23.39972091,0.865030663,0.134969337,0.164136041,25.411388
