Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
4/28/2000,-0.038466281,0.019048195,-0.004796172,0.049029427,0.001185537,0.00237248,-0.004728141,0.007134394,0.071195702,0.017657904,0.005878912,0.004761914,0.012642393,-0.033778845,-0.007151401,50.53350355,-0.5,2.0625,1.728211151,46.984375,18.14931012,51.096875,50.79642857,50.54452922,14.64482598,0.389548694,0.610451306,0.787240276,28.699997
5/10/2000,-0.007075501,-0.035779927,0.014848931,0.038714512,0.01516064,0,-0.011507607,0.005803847,0.044977995,0.006920443,0.00911168,0.011574203,0.016807118,-0.009445171,-0.025792755,54.17997551,0.8125,1.3125,1.619630789,49.5732033,78.14515183,51.378125,52.0952381,53.81334145,15.18142151,0.381443299,0.618556701,0.870458456,26.887497
5/12/2000,-0.009761777,0.034887259,-0.007075501,-0.035779927,0.027844026,0,0.026668247,0.011507607,0,0.012507269,0.01516064,0.006920443,0.00911168,0,-0.00573725,57.86926082,3.15625,1.5625,1.673941854,50.54686234,88.17730744,51.6390625,52.66279762,54.30600649,15.47653345,0.222891566,0.777108434,0.760874764,25.543747
5/17/2000,-0.009324077,-0.020666637,0.015459798,-0.009761777,0.005865119,-0.026545125,-0.018540508,0.005865119,-0.021978907,0.001138304,0.012550079,0.027844026,0.012507269,-0.008269391,-0.025376217,53.4658099,1.625,1.1875,1.584227042,51.83835014,31.11438029,52.4890625,53.2796131,54.79558983,14.06068577,0.373493976,0.626506024,0.816198126,26.324997
5/26/2000,-0.004750603,-0.009434032,-0.013986242,-0.005770356,0.004683849,0.018868484,0.007034027,-0.001167542,-0.018519048,0.008298803,0.003523198,0.01044699,0.007995474,-0.018957914,-0.004773279,47.75613423,-1.65625,1.25,1.391857572,55.19,-44.76444444,53.4515625,53.68125,53.78194535,11.15287106,0.918367347,0.081632653,0.382243403,27.199997
6/7/2000,-0.025429784,0.017621601,0.00445435,0.010095431,0.002197803,0.008820344,0.019956316,0.001098298,0.039176806,0.016474837,0.014452725,0.003291281,0.012478891,-0.022247859,-0.001108033,58.29202777,1.8125,1.6875,1.362698529,52.912162,119.0398254,54.4296875,54.78973214,55.68353626,15.78058588,0.304878049,0.695121951,0.855365502,23.887497
6/9/2000,-0.005577259,0.006696454,-0.025429784,0.017621601,0.007722046,0.025599617,0.001099505,0.007722046,0.018858019,0.013438052,0.002197803,0.016474837,0.014452725,-0.013378126,-0.001128032,57.94049246,3.125,1.1875,1.313691589,53.43163634,97.90094027,54.6578125,55.07872024,56.46182359,16.98496852,0.292682927,0.707317073,0.790184071,23.824997
6/15/2000,-0.032100155,-0.005431844,0.005431844,0.026491615,0,-0.009863094,-0.014215658,0.018899951,0.005521825,0.009766762,0.004333701,0.029852963,0.007722046,-0.021147143,-0.005467482,52.67101349,0.125,1.8125,1.298911143,54.57145313,38.3933229,55.2375,55.8827381,57.52360119,19.3158988,0.411111111,0.588888889,0.894556939,24.137497
6/20/2000,-0.016456762,0.00217865,0.031010237,-0.032100155,0.002207506,-0.015317586,0.008859416,-0.001101928,-0.010965022,0.003252035,0.025262189,0,0.009766762,-0.009994531,-0.009820046,55.02875249,-0.75,1.4375,1.319431589,55.46671433,40.38257173,55.634375,56.36845238,57.43900433,18.52854284,0.385964912,0.614035088,0.792478056,23.199997
6/28/2000,-0.016602484,-0.016331337,0,-0.001079331,0.004439519,-0.015384919,-0.033753885,-0.016474837,-0.044403613,0.003266198,0.007466701,0.014061887,0.005282632,-0.006696454,-0.008762378,49.63202262,-1.375,1.125,1.302064632,59.3125,-65.92317224,56.796875,57.0202381,57.53025433,19.22872173,0.883333333,0.116666667,0.526190476,23.699997
