Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peakheight
5/1/2000,0.001328904,0.021506224,0.038785988,-0.037426387,0.006635724,0.00530507,0.082691736,0.037740309,0.037740309,0.002656081,0.087968793,0,0.010929014,-0.016107749,-0.028322865,42.94061971,1.820298,1.237805,3.443978264,55.045872,-55.89012346,57.64526015,55.6776023,51.89479482,27.47530774,0.617449629,0.382550371,0.194052069,43.237435
5/5/2000,0.041364793,-0.023846076,-0.050261837,-0.053182286,0.029327555,0.041303766,-0.002886045,-0.053458618,-0.081819736,0.029675808,0.005747162,0.006825946,0.006635724,0,-0.006042314,38.88331834,-4.29591,2.111545,3.186925189,52.04054187,-103.4155952,55.14780835,53.11253936,50.23007235,30.09751635,0.801282157,0.198717843,0.112793238,38.723091
5/15/2000,0.018389611,0.023283064,0.048258368,0.01284129,0.015953888,0.021819027,0.074661507,0.107761455,0.084007413,0.004402021,0.026015259,0.017474587,0.00624027,-0.023669784,-0.011834457,43.25259334,-4.878403,1.965924,2.847310033,44.70657,-39.52138701,51.53451325,49.90239779,46.25720008,32.17830604,0.50684941,0.49315059,0.265263332,38.359032
5/30/2000,0.100437684,0.005970187,0.04594989,0.022187893,0.030056907,0.094502948,0.106407871,0.172944395,0.208778848,0.00736921,0.038183787,0.039220734,0.043802601,0,-0.019418085,57.30663341,4.150284,5.169651,2.899645398,42.14358368,173.9297533,47.84294515,47.61471432,46.71474841,27.08370494,0,1,0.713498725,42.509316
6/2/2000,0.055429804,0.050475539,-0.012187016,0.100437684,0.039317086,0.089423905,0.12155522,0.140786564,0.205232604,0.016982772,0.020202744,0.030056907,0.00736921,-0.00754724,-0.00926549,64.75329674,13.688656,4.223095,2.900956811,45.04178264,227.2240546,48.811345,50.00104102,52.66287434,26.83357499,0.05468744,0.94531256,0.942500292,47.824593
6/7/2000,0.024036543,-0.024036543,-0.019802661,0.055429804,0.036367662,0.035091355,0.032543548,0.017391726,0.067498545,0.012674493,0.028842108,0.039317086,0.016982772,-0.008980141,-0.00511503,61.0266699,12.81491,2.621231,2.749987729,49.94462211,117.481507,50.30035025,52.44908425,58.54094595,28.00673143,0.117187541,0.882812459,0.893229178,46.659599
6/13/2000,0.025446631,0.011665701,-0.00390366,-0.038221213,0.020202725,0.017654918,0.047353661,0,0.021479032,0.003809546,0.006531702,0.002496932,0.036367662,-0.008968635,-0.023167041,59.44336661,3.859035,1.747486,2.501411741,54.14355274,74.42881137,51.9914088,54.58646317,59.66224439,28.43849253,0.159624467,0.840375533,0.784708404,46.368351
6/16/2000,0.00884406,0.002541263,-0.012642376,0.025446631,0.021451945,0.015094592,0.016362875,0.021451945,0.018904137,0.00253163,0.013862891,0.020202725,0.003809546,-0.00511503,-0.02048729,58.89515477,-1.529053,1.529049,2.284120373,56.14722358,61.45783881,53.5532261,56.02675362,58.7837781,29.05628424,0.321100917,0.678899083,0.763942147,46.29554
6/21/2000,0.033901569,-0.033901569,-0.01904816,0.00884406,0.028573372,0.009003312,0.002564139,-0.003833818,-0.010191171,0.017926199,0.001282927,0.021451945,0.00253163,-0.00263856,-0.02617947,55.010672,-1.456237,1.965924,2.290370501,60.21261156,24.805465,55.3953699,56.58185887,57.3453605,27.90532621,0.657894494,0.342105506,0.44606017,45.203362
6/26/2000,0.032193104,-0.091033605,-0.012903458,0.033901569,0.027934739,-0.006863445,-0.073025172,-0.0444518,-0.06402186,0.004095588,0,0.028573372,0.017926199,-0.009964515,-0.05194148,46.16733571,-3.640602,1.965923,2.516145843,58.91288655,-174.0547968,56.19994235,55.89985287,55.15990033,24.21476629,0.728813676,0.271186324,0.259286682,41.271511
